Ann?e;Entreprise;Section;Indicateur;Valeur
2023;ACM;bilan_actifs;Exc?dent du r?gime de retraite;0
2023;ACM;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;0
2023;ACM;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;7756489
2023;ACM;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;45
2023;ACM;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;194082
2023;ACM;bilan_actifs;Actions ;1549308
2023;ACM;bilan_actifs;Actions - cot?es ;1218264
2023;ACM;bilan_actifs;Actions - non cot?es ;331044
2023;ACM;bilan_actifs;Obligations ;5113424
2023;ACM;bilan_actifs;Obligations d?êtat ;2525316
2023;ACM;bilan_actifs;Obligations d?entreprise ;2547046
2023;ACM;bilan_actifs;Titres structur?s ;41062
2023;ACM;bilan_actifs;Titres garantis ;0
2023;ACM;bilan_actifs;Organismes de placement collectif ;899630
2023;ACM;bilan_actifs;Produits d?riv?s ;0
2023;ACM;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;0
2023;ACM;bilan_actifs;Autres investissements;0
2023;ACM;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;0
2023;ACM;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;545332
2023;ACM;bilan_actifs;Avances sur polices;0
2023;ACM;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;0
2023;ACM;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;545332
2023;ACM;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;292766
2023;ACM;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;160000
2023;ACM;bilan_actifs;Non-vie hors sant?;157411
2023;ACM;bilan_actifs;Sant? similaire ? la non-vie ;2589
2023;ACM;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;132766
2023;ACM;bilan_actifs;Sant? similaire ? la vie ;95671
2023;ACM;bilan_actifs;Vie hors sant?, UC et index?s ;37094
2023;ACM;bilan_actifs;Vie UC et index?s ;0
2023;ACM;bilan_actifs;D?p?ts aupr?s des c?dantes ;64494
2023;ACM;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;218022
2023;ACM;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;27153
2023;ACM;bilan_actifs;Autres cr?ances (hors assurance) ;94583
2023;ACM;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2023;ACM;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2023;ACM;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;2777
2023;ACM;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;2654
2023;ACM;bilan_actifs;Total de l?actif ;9004270
2023;ACM;bilan_actifs;Check Total Actif;1
2023;SOGECAP;bilan_actifs;Goodwill;0
2023;SOGECAP;bilan_actifs;Frais d?acquisition diff?r?s;0
2023;SOGECAP;bilan_actifs;Immobilisations incorporelles;0
2023;SOGECAP;bilan_actifs;Actifs d?imp?ts diff?r?s;0
2023;SOGECAP;bilan_actifs;Exc?dent du r?gime de retraite;0
2023;SOGECAP;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;20849
2023;SOGECAP;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;96031745
2023;SOGECAP;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;699315
2023;SOGECAP;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;5180842
2023;SOGECAP;bilan_actifs;Actions ;2207322
2023;SOGECAP;bilan_actifs;Actions - cot?es ;16656
2023;SOGECAP;bilan_actifs;Actions - non cot?es ;2190666
2023;SOGECAP;bilan_actifs;Obligations ;69389887
2023;SOGECAP;bilan_actifs;Obligations d?êtat ;24423302
2023;SOGECAP;bilan_actifs;Obligations d?entreprise ;36303501
2023;SOGECAP;bilan_actifs;Titres structur?s ;8633732
2023;SOGECAP;bilan_actifs;Titres garantis ;29352
2023;SOGECAP;bilan_actifs;Organismes de placement collectif ;17553027
2023;SOGECAP;bilan_actifs;Produits d?riv?s ;931090
2023;SOGECAP;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;70261
2023;SOGECAP;bilan_actifs;Autres investissements;0
2023;SOGECAP;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;35185249
2023;SOGECAP;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;861601
2023;SOGECAP;bilan_actifs;Avances sur polices;4
2023;SOGECAP;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;838260
2023;SOGECAP;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;23337
2023;SOGECAP;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;135326
2023;SOGECAP;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;0
2023;SOGECAP;bilan_actifs;Non-vie hors sant?;0
2023;SOGECAP;bilan_actifs;Sant? similaire ? la non-vie ;0
2023;SOGECAP;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;135326
2023;SOGECAP;bilan_actifs;Sant? similaire ? la vie ;69472
2023;SOGECAP;bilan_actifs;Vie hors sant?, UC et index?s ;65855
2023;SOGECAP;bilan_actifs;Vie UC et index?s ;0
2023;SOGECAP;bilan_actifs;D?p?ts aupr?s des c?dantes ;71153
2023;SOGECAP;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;151892
2023;SOGECAP;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;2529
2023;SOGECAP;bilan_actifs;Autres cr?ances (hors assurance) ;327776
2023;SOGECAP;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2023;SOGECAP;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2023;SOGECAP;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;370254
2023;SOGECAP;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;5531
2023;SOGECAP;bilan_actifs;Total de l?actif ;133163905
2023;SOGECAP;bilan_actifs;Check Total Actif;1
2023;GG Vie;bilan_actifs;Immobilisations incorporelles;0
2023;GG Vie;bilan_actifs;Actifs d?imp?ts diff?r?s;0
2023;GG Vie;bilan_actifs;Exc?dent du r?gime de retraite;0
2023;GG Vie;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;55191
2023;GG Vie;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;49851067
2023;GG Vie;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;2688436
2023;GG Vie;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;1985456
2023;GG Vie;bilan_actifs;Actions ;68820
2023;GG Vie;bilan_actifs;Actions - cot?es ;68774
2023;GG Vie;bilan_actifs;Actions - non cot?es ;46
2023;GG Vie;bilan_actifs;Obligations ;32235954
2023;GG Vie;bilan_actifs;Obligations d?êtat ;21881152
2023;GG Vie;bilan_actifs;Obligations d?entreprise ;9822772
2023;GG Vie;bilan_actifs;Titres structur?s ;532030
2023;GG Vie;bilan_actifs;Titres garantis ;0
2023;GG Vie;bilan_actifs;Organismes de placement collectif ;12628842
2023;GG Vie;bilan_actifs;Produits d?riv?s ;575
2023;GG Vie;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;234061
2023;GG Vie;bilan_actifs;Autres investissements;8923
2023;GG Vie;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;12172866
2023;GG Vie;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;130141
2023;GG Vie;bilan_actifs;Avances sur polices;21134
2023;GG Vie;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;0
2023;GG Vie;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;109007
2023;GG Vie;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;196871
2023;GG Vie;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;46454
2023;GG Vie;bilan_actifs;Non-vie hors sant?;0
2023;GG Vie;bilan_actifs;Sant? similaire ? la non-vie ;46454
2023;GG Vie;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;150416
2023;GG Vie;bilan_actifs;Sant? similaire ? la vie ;60776
2023;GG Vie;bilan_actifs;Vie hors sant?, UC et index?s ;89641
2023;GG Vie;bilan_actifs;Vie UC et index?s ;0
2023;GG Vie;bilan_actifs;D?p?ts aupr?s des c?dantes ;6538
2023;GG Vie;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;1015144
2023;GG Vie;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;3883
2023;GG Vie;bilan_actifs;Autres cr?ances (hors assurance) ;1197647
2023;GG Vie;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2023;GG Vie;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2023;GG Vie;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;125222
2023;GG Vie;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;680683
2023;GG Vie;bilan_actifs;Total de l?actif ;65435253
2023;GG Vie;bilan_actifs;Check Total Actif;1
2023;ABEILLE VIE;bilan_actifs;Check Total Actif;1
2023;LA MONDIALE;bilan_actifs;Immobilisations incorporelles;0
2023;LA MONDIALE;bilan_actifs;Actifs d?imp?ts diff?r?s;0
2023;LA MONDIALE;bilan_actifs;Exc?dent du r?gime de retraite;0
2023;LA MONDIALE;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;192
2023;LA MONDIALE;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;36710127
2023;LA MONDIALE;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;280213
2023;LA MONDIALE;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;5692394
2023;LA MONDIALE;bilan_actifs;Actions ;1583207
2023;LA MONDIALE;bilan_actifs;Actions - cot?es ;1546097
2023;LA MONDIALE;bilan_actifs;Actions - non cot?es ;37110
2023;LA MONDIALE;bilan_actifs;Obligations ;25152738
2023;LA MONDIALE;bilan_actifs;Obligations d?êtat ;8745429
2023;LA MONDIALE;bilan_actifs;Obligations d?entreprise ;16129167
2023;LA MONDIALE;bilan_actifs;Titres structur?s ;269160
2023;LA MONDIALE;bilan_actifs;Titres garantis ;8981
2023;LA MONDIALE;bilan_actifs;Organismes de placement collectif ;1803360
2023;LA MONDIALE;bilan_actifs;Produits d?riv?s ;97675
2023;LA MONDIALE;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;75583
2023;LA MONDIALE;bilan_actifs;Autres investissements;2024958
2023;LA MONDIALE;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;2717510
2023;LA MONDIALE;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;44075
2023;LA MONDIALE;bilan_actifs;Avances sur polices;5007
2023;LA MONDIALE;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;0
2023;LA MONDIALE;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;39068
2023;LA MONDIALE;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;61967
2023;LA MONDIALE;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;21444
2023;LA MONDIALE;bilan_actifs;Non-vie hors sant?;0
2023;LA MONDIALE;bilan_actifs;Sant? similaire ? la non-vie ;21444
2023;LA MONDIALE;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;37166
2023;LA MONDIALE;bilan_actifs;Sant? similaire ? la vie ;7387
2023;LA MONDIALE;bilan_actifs;Vie hors sant?, UC et index?s ;29779
2023;LA MONDIALE;bilan_actifs;Vie UC et index?s ;3357
2023;LA MONDIALE;bilan_actifs;D?p?ts aupr?s des c?dantes ;0
2023;LA MONDIALE;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;497037
2023;LA MONDIALE;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;1188
2023;LA MONDIALE;bilan_actifs;Autres cr?ances (hors assurance) ;500893
2023;LA MONDIALE;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2023;LA MONDIALE;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2023;LA MONDIALE;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;2271491
2023;LA MONDIALE;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;11142
2023;LA MONDIALE;bilan_actifs;Total de l?actif ;42815622
2023;LA MONDIALE;bilan_actifs;Check Total Actif;1
2023;GENERALI VIE;bilan_actifs;Check Total Actif;1
2023;CARAC;bilan_actifs;Goodwill;0
2023;CARAC;bilan_actifs;Frais d?acquisition diff?r?s;0
2023;CARAC;bilan_actifs;Immobilisations incorporelles;0
2023;CARAC;bilan_actifs;Actifs d?imp?ts diff?r?s;23194
2023;CARAC;bilan_actifs;Exc?dent du r?gime de retraite;0
2023;CARAC;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;68991
2023;CARAC;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;10673233
2023;CARAC;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;800166
2023;CARAC;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;133391
2023;CARAC;bilan_actifs;Actions ;224671
2023;CARAC;bilan_actifs;Actions - cot?es ;109645
2023;CARAC;bilan_actifs;Actions - non cot?es ;115026
2023;CARAC;bilan_actifs;Obligations ;7304155
2023;CARAC;bilan_actifs;Obligations d?êtat ;2692802
2023;CARAC;bilan_actifs;Obligations d?entreprise ;4436913
2023;CARAC;bilan_actifs;Titres structur?s ;169275
2023;CARAC;bilan_actifs;Titres garantis ;5166
2023;CARAC;bilan_actifs;Organismes de placement collectif ;2210849
2023;CARAC;bilan_actifs;Produits d?riv?s ;0
2023;CARAC;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;0
2023;CARAC;bilan_actifs;Autres investissements;0
2023;CARAC;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;586791
2023;CARAC;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;18025
2023;CARAC;bilan_actifs;Avances sur polices;121
2023;CARAC;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;16403
2023;CARAC;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;1501
2023;CARAC;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;0
2023;CARAC;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;0
2023;CARAC;bilan_actifs;Non-vie hors sant?;0
2023;CARAC;bilan_actifs;Sant? similaire ? la non-vie ;0
2023;CARAC;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;0
2023;CARAC;bilan_actifs;Sant? similaire ? la vie ;0
2023;CARAC;bilan_actifs;Vie hors sant?, UC et index?s ;0
2023;CARAC;bilan_actifs;Vie UC et index?s ;0
2023;CARAC;bilan_actifs;D?p?ts aupr?s des c?dantes ;0
2023;CARAC;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;116384
2023;CARAC;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;0
2023;CARAC;bilan_actifs;Autres cr?ances (hors assurance) ;36428
2023;CARAC;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2023;CARAC;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2023;CARAC;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;88148
2023;CARAC;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;0
2023;CARAC;bilan_actifs;Total de l?actif ;11611194
2023;CARAC;bilan_actifs;Check Total Actif;1
2023;ALLIANZ;bilan_actifs;Check Total Actif;1
2023;AXA;bilan_passifs;Provisions techniques non-vie ;8545025
2023;AXA;bilan_passifs;Provisions techniques non-vie (hors sant?);0
2023;AXA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2023;AXA;bilan_passifs;Meilleure estimation;0
2023;AXA;bilan_passifs;Marge de risque;0
2023;AXA;bilan_passifs;Provisions techniques sant? (similaire ? la non-vie) ;8545025
2023;AXA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2023;AXA;bilan_passifs;Meilleure estimation ;8387720
2023;AXA;bilan_passifs;Marge de risque ;157305
2023;AXA;bilan_passifs;Provisions techniques vie (hors UC et index?s) ;94093091
2023;AXA;bilan_passifs;Provisions techniques sant? (similaire ? la vie) ;5051991
2023;AXA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2023;AXA;bilan_passifs;Meilleure estimation ;4846650
2023;AXA;bilan_passifs;Marge de risque ;205340
2023;AXA;bilan_passifs;Provisions techniques vie (hors sant?, UC et index?s) ;89041101
2023;AXA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2023;AXA;bilan_passifs;Meilleure estimation ;88353797
2023;AXA;bilan_passifs;Marge de risque ;687304
2023;AXA;bilan_passifs;Provisions techniques UC et index?s ;38185902
2023;AXA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2023;AXA;bilan_passifs;Meilleure estimation ;37874049
2023;AXA;bilan_passifs;Marge de risque ;311853
2023;AXA;bilan_passifs;Passifs ?ventuels ;0
2023;AXA;bilan_passifs;Provisions autres que les provisions techniques ;80147
2023;AXA;bilan_passifs;Provisions pour retraite ;501219
2023;AXA;bilan_passifs;D?p?ts des r?assureurs ;14610536
2023;AXA;bilan_passifs;Passifs d?imp?ts diff?r?s;0
2023;AXA;bilan_passifs;Produits d?riv?s ;2194303
2023;AXA;bilan_passifs;Dettes envers les ?tablissements de cr?dit;85344
2023;AXA;bilan_passifs;Dettes financi?res autres que celles envers les ?tablissements de cr?dit ;11178536
2023;AXA;bilan_passifs;Dettes n?es d?op?rations d?assurance et montants dus aux interm?diaires ;2679627
2023;AXA;bilan_passifs;Dettes n?es d?op?rations de r?assurance ;2332491
2023;AXA;bilan_passifs;Autres dettes (hors assurance) ;1131160
2023;AXA;bilan_passifs;Passifs subordonn?s ;0
2023;AXA;bilan_passifs;Passifs subordonn?s non inclus dans les fonds propres de base;0
2023;AXA;bilan_passifs;Passifs subordonn?s inclus dans les fonds propres de base ;0
2023;AXA;bilan_passifs;Autres dettes non mentionn?es dans les postes ci-dessus ;0
2023;AXA;bilan_passifs;Total du passif ;175617381
2023;AXA;bilan_passifs;Exc?dent d?actif sur passif;9635510
2023;CARDIF;bilan_passifs;Provisions techniques non-vie ;875486
2023;CARDIF;bilan_passifs;Provisions techniques non-vie (hors sant?);0
2023;CARDIF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2023;CARDIF;bilan_passifs;Meilleure estimation;0
2023;CARDIF;bilan_passifs;Marge de risque;0
2023;CARDIF;bilan_passifs;Provisions techniques sant? (similaire ? la non-vie) ;875486
2023;CARDIF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2023;CARDIF;bilan_passifs;Meilleure estimation ;663537
2023;CARDIF;bilan_passifs;Marge de risque ;211949
2023;CARDIF;bilan_passifs;Provisions techniques vie (hors UC et index?s) ;93634313
2023;CARDIF;bilan_passifs;Provisions techniques sant? (similaire ? la vie) ;137221
2023;CARDIF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2023;CARDIF;bilan_passifs;Meilleure estimation ;23522
2023;CARDIF;bilan_passifs;Marge de risque ;113700
2023;CARDIF;bilan_passifs;Provisions techniques vie (hors sant?, UC et index?s) ;93497091
2023;CARDIF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2023;CARDIF;bilan_passifs;Meilleure estimation ;91761207
2023;CARDIF;bilan_passifs;Marge de risque ;1735884
2023;CARDIF;bilan_passifs;Provisions techniques UC et index?s ;54453236
2023;CARDIF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2023;CARDIF;bilan_passifs;Meilleure estimation ;53703159
2023;CARDIF;bilan_passifs;Marge de risque ;750078
2023;CARDIF;bilan_passifs;Autres provisions techniques;0
2023;CARDIF;bilan_passifs;Passifs ?ventuels ;0
2023;CARDIF;bilan_passifs;Provisions autres que les provisions techniques ;108454
2023;CARDIF;bilan_passifs;Provisions pour retraite ;37312
2023;CARDIF;bilan_passifs;D?p?ts des r?assureurs ;1043115
2023;CARDIF;bilan_passifs;Passifs d?imp?ts diff?r?s;333884
2023;CARDIF;bilan_passifs;Produits d?riv?s ;1307712
2023;CARDIF;bilan_passifs;Dettes envers les ?tablissements de cr?dit;9403966
2023;CARDIF;bilan_passifs;Dettes financi?res autres que celles envers les ?tablissements de cr?dit ;1322
2023;CARDIF;bilan_passifs;Dettes n?es d?op?rations d?assurance et montants dus aux interm?diaires ;519240
2023;CARDIF;bilan_passifs;Dettes n?es d?op?rations de r?assurance ;49540
2023;CARDIF;bilan_passifs;Autres dettes (hors assurance) ;1759962
2023;CARDIF;bilan_passifs;Passifs subordonn?s ;2005766
